original_text,document,paragraph_index,simplified_text
"Servizi di spazzamento e igiene urbana:
- Spazzamento manuale del suolo pubblico;
- Spazzamento misto del suolo pubblico;
- Svuotamento cestini gettacarte, raccolta siringhe, rimozione foglie, rimozione guano di piccione, rimozione deiezioni animali nella rete stradale coperta dai servizi di spazzamento manuale o misto, nell'ambito dei quali il servizio stesso risulta ricompreso;
- Pulizia fiere e mercati programmabili;
- Rimozione rifiuti leggeri abbandonati;
- Pulizia in aree cimiteriali",396505aaf67c46b9ec1a6818d8fb9af6,55,"Servizi di pulizia e igiene urbana:
- Pulizia manuale delle strade e delle aree pubbliche;
- Pulizia mista delle strade e delle aree pubbliche;
- Svuotamento dei cestini, raccolta delle siringhe usate, rimozione delle foglie, pulizia del guano di piccione e delle deiezioni animali nelle zone coperte dalla pulizia manuale o mista;
- Pulizia delle aree dedicate a fiere e mercati programmabili;
- Rimozione dei rifiuti leggeri lasciati in giro;
- Pulizia delle aree cimiteriali."
rispetto delle frequenze di raccolta definite dal progetto.,396505aaf67c46b9ec1a6818d8fb9af6,56,Rispettare le frequenze di raccolta stabilite dal progetto.
"Il soggetto gestore, nell'ambito del servizio di Igiene Urbana, esegue altri servizi che rientrano nella più ampia sfera dell'Igiene Ambientale.",396505aaf67c46b9ec1a6818d8fb9af6,57,Il gestore del servizio di Igiene Urbana si occupa anche di altri servizi legati all'Igiene Ambientale.
"Tali servizi sono:
- servizio di ripasso pomeridiano per la rimozione dei conferimenti impropri/rifiuti abbandonati nel centro storico;
- raccolte stradali aggiuntive presso alcune isole ecologiche comunali sensibili;
- ragnatura di rifiuti abbandonati presso le isole ecologiche comunali;
- diserbo dei marciapiedi comunali; 4. pulizia caditoie;
- cancellazione scritte abusive e rimozione manifesti abusivi;
- rimozione rifiuti abbandonati e depositi abusivi;
- rimozione carogne animali;
- servizi di pronto intervento;
- servizi sgombero neve;
- servizi occasionali",396505aaf67c46b9ec1a6818d8fb9af6,58,"I servizi offerti includono:
- Un servizio pomeridiano per togliere i rifiuti lasciati o messi nel posto sbagliato nel centro storico.
- Raccolte extra di rifiuti presso alcune isole ecologiche comunali particolarmente sensibili.
- Rimozione di rifiuti abbandonati presso le isole ecologiche comunali.
- Pulizia delle erbacce dai marciapiedi comunali.
- Pulizia delle caditoie.
- Rimozione di scritte fatte senza permesso e di manifesti messi illegalmente.
- Rimozione di rifiuti lasciati in giro e di depositi illegali.
- Rimozione di carcasse di animali.
- Servizi di intervento immediato.
- Rimozione della neve.
- Servizi occasionali."
ove attivati i servizi saranno erogati in conformità al contratto di servizio.,396505aaf67c46b9ec1a6818d8fb9af6,59,I servizi attivati saranno forniti secondo quanto stabilito nel contratto di servizio.
"Informazione e comunicazione:
- redazione della carta dei servizi;
- attivazione numero verde e modalità di informazione e comunicazione con le utenze;
- introduzione di una piattaforma di interazione su molteplici canali al fine di soddisfare a pieno le esigenze dell'utenza in grado di acquisire risposte alle proprie richieste, facilmente e in piena autonomia nonché di massimizzare le performance di efficienza ed efficacia nell'erogazione dei servizi",396505aaf67c46b9ec1a6818d8fb9af6,60,"Informazione e comunicazione:
- Creazione della carta dei servizi.
- Attivazione di un numero verde e definizione delle modalità di comunicazione con gli utenti.
- Lancio di una piattaforma multicanale per permettere agli utenti di ottenere risposte alle proprie domande facilmente e autonomamente, migliorando così l'efficienza e l'efficacia dei servizi offerti."
"La Piattaforma è in grado di:
- gestire molteplici chiamate;
- acquistare numerazioni dedicate al servizio di assistenza e supporto (numeri verdi e numeri geografici);
- rispondere alle chiamate direttamente dal proprio browser, telefono fisso o mobile;
- ricevere e inviare SMS;
- fornire informazioni generali sulle modalità di effettuazione del servizio, sui calendari di raccolta, sulla corretta differenziazione dei rifiuti e sulle relative normative vigenti.
- acquisire prenotazioni per il ritiro gratuito ingombranti, Raee e sfalci a domicilio;
- disporre di dati e report utili alla comprensione e al miglioramento dei processi gestionali interni",396505aaf67c46b9ec1a6818d8fb9af6,61,"La Piattaforma può fare le seguenti cose:
- Gestire diverse chiamate contemporaneamente;
- Comprare numeri di telefono speciali per il servizio clienti, inclusi numeri verdi e numeri locali;
- Rispondere alle chiamate usando il browser web, il telefono fisso o il cellulare;
- Mandare e ricevere messaggi SMS;
- Dare informazioni su come si svolge il servizio, i calendari per la raccolta dei rifiuti, come separare correttamente i rifiuti e le leggi relative;
- Registrare prenotazioni per il ritiro a casa di oggetti ingombranti, apparecchiature elettroniche da smaltire e tagli di giardino, senza costi aggiuntivi;
- Fornire dati e rapporti che aiutano a capire e migliorare le attività interne."
"Le interazioni possono avvenire tra due o più punti di contatto (end-points) umani, ossia tra utenza e operatore umano (risposte a chiamate telefoniche, invio di SMS, sessioni di chat, video, e-mail...);",396505aaf67c46b9ec1a6818d8fb9af6,62,"Le interazioni possono avvenire tra due o più persone, come tra un utente e un operatore. Questo può succedere rispondendo a telefonate, inviando SMS, chattando, usando video o e-mail."
"Le interazioni possono avvenire tra due o più punti di contatto umani e automatici, ossia tra utenza e servizi di automazione self-service, come operatori e assistenti virtuali, chatbot, web form, IVR. Esempi di questa seconda categoria sono: la richiesta di informazioni che un cliente effettua in modalità self-service tramite navigazione di un menù IVR o tramite conversazione con un operatore virtuale intelligente; la compilazione di un modulo web per l'invio di un'e-mail; la creazione di un ticket dal Customer Portal per la segnalazione di un disservizio.",396505aaf67c46b9ec1a6818d8fb9af6,63,"Le interazioni possono avvenire tra persone e sistemi automatici, come operatori virtuali, chatbot, moduli web e sistemi IVR. Ad esempio, un cliente può richiedere informazioni da solo usando un menù IVR o parlando con un operatore virtuale. Altri esempi includono la compilazione di un modulo web per inviare un'email o la creazione di un ticket tramite il portale clienti per segnalare un problema."
Le interazioni possono avvenire tra due o più punti contatto automatici.,396505aaf67c46b9ec1a6818d8fb9af6,64,Le interazioni possono avvenire tra due o più punti di contatto automatici.
"Le richieste dell'utenza, ricevute dai diversi canali di comunicazione, possono essere convertite in ticket. definito come qualsiasi che i vostri clienti inviano al vostro servizio assistenza aziendale, indipendentemente dal canale di comunicazione scelto.",396505aaf67c46b9ec1a6818d8fb9af6,65,"Le richieste dei cittadini, inviate attraverso vari canali di comunicazione, possono trasformarsi in ticket. Un ticket è una richiesta che i cittadini mandano al servizio di assistenza dell'azienda, usando qualsiasi mezzo di comunicazione disponibile."
"Un ticket può essere creato manualmente dagli operatori umani o da sistemi di automazione self-service (come V-Voice, V-Agent, Customer Portal ...).",396505aaf67c46b9ec1a6818d8fb9af6,66,"Gli operatori umani o i sistemi di automazione self-service, come V-Voice, V-Agent e il Customer Portal, possono creare manualmente un ticket."
Ogni ticket è assegnato a un operatore umano responsabile della sua lavorazione e contiene al proprio interno le varie interazioni avvenute tra l'operatore stesso e l'utenza.,396505aaf67c46b9ec1a6818d8fb9af6,67,Ogni ticket viene gestito da un operatore umano che si occupa di lavorarlo. All'interno del ticket si trovano tutte le interazioni tra l'operatore e gli utenti.
"A livello di struttura, un ticket presuppone la presenza di:
- Titolo: l'oggetto della richiesta; 
- Proprietà o Campi: l'insieme delle informazioni utili all'agente per la completa gestione e risoluzione del ticket (ad es. cognome, nome, indirizzo, telefono, e-mail);
- Stato: lo stato di avanzamento nella risoluzione della richiesta (es. aperto, in lavorazione, sospeso, risolto, chiuso);
- Priorità: il livello di importanza e urgenza assegnato a ciascun ticket (es. bassa, media, alta);
- Assegnatario: l'agente a cui viene assegnato il ticket e responsabile della sua corretta gestione;
- Descrizione o note: informazioni, promemoria, descrizioni utili all'agente",396505aaf67c46b9ec1a6818d8fb9af6,68,"Un ticket è composto da diverse parti:

- Titolo: indica di cosa si tratta la richiesta.
- Proprietà o Campi: sono le informazioni necessarie all'agente per gestire e risolvere il ticket, come cognome, nome, indirizzo, telefono ed e-mail.
- Stato: mostra come procede la risoluzione della richiesta e può essere aperto, in lavorazione, sospeso, risolto o chiuso.
- Priorità: indica quanto è importante e urgente il ticket e può essere bassa, media o alta.
- Assegnatario: è l'agente incaricato di occuparsi del ticket.
- Descrizione o note: sono dettagli aggiuntivi, promemoria o descrizioni che aiutano l'agente."
"Le violazioni alla presente Carta dei Servizi Pubblici vanno denunciate al Comune di Viterbo al quale spettano gli accertamenti del caso, con comunicazione delle proprie determinazioni entro 10 giorni. Se l'utente non sarà soddisfatto, potrà ricorrere al Comitato di Tutela.",396505aaf67c46b9ec1a6818d8fb9af6,69,"Se qualcuno non rispetta questa Carta dei Servizi Pubblici, bisogna segnalarlo al Comune di Viterbo. Il Comune esaminerà la situazione e risponderà entro 10 giorni. Se la risposta non soddisfa l'utente, può fare un reclamo al Comitato di Tutela."
"Il Comitato di Tutela è un organismo informale volontario che può venire convocato su semplice richiesta dell'utente per conciliare in sede extragiudiziale eventuali controversie che possano intervenire tra il soggetto gestore e l'Utente. Il Comitato di Tutela è composto dal Presidente del soggetto gestore (o suo delegato) che lo presiede, dal Responsabile della Gestione del Contratto del soggetto gestore (o suo delegato), da un rappresentante dell'Associazione dei Consumatori presente nel territorio del Comune di Viterbo e da un rappresentante del Comune di Viterbo.",396505aaf67c46b9ec1a6818d8fb9af6,70,"Il Comitato di Tutela è un gruppo volontario che si riunisce quando un utente lo richiede per risolvere fuori dal tribunale eventuali problemi tra il gestore e l'utente. Il Comitato è guidato dal Presidente del gestore o da una persona da lui delegata. Gli altri membri sono il Responsabile della Gestione del Contratto del gestore o un suo delegato, un rappresentante dell'Associazione dei Consumatori di Viterbo e un rappresentante del Comune di Viterbo."
Per quanto attiene la procedura che l'utente deve seguire in caso di reclamo vale quanto già esposto al paragrafo 4.1.2 della presente Carta dei Servizi.,396505aaf67c46b9ec1a6818d8fb9af6,71,"Per fare un reclamo, l'utente deve seguire le istruzioni riportate nel paragrafo 4.1.2 di questa Carta dei Servizi."
"Il soggetto gestore riconosce al Comune di Viterbo il diritto di effettuare controlli in qualsiasi momento in ordine a tutte le articolazioni dei servizi svolti, alla qualità degli stessi, alla manutenzione degli automezzi, delle attrezzature e degli impianti affidati.",396505aaf67c46b9ec1a6818d8fb9af6,72,"Il Comune di Viterbo ha il diritto di controllare in qualsiasi momento i servizi forniti dal gestore, la qualità di questi servizi, la manutenzione dei veicoli, delle attrezzature e degli impianti affidati."
Qualora dai controlli risulti che il gestore non provvede alla regolare esecuzione dei vari servizi ed obbligazioni assunti subirà le penalità previste dal contratto di servizio.,396505aaf67c46b9ec1a6818d8fb9af6,73,"Se i controlli mostrano che il gestore non rispetta gli obblighi e i servizi previsti, dovrà pagare le penalità stabilite nel contratto di servizio."
"Il grado di soddisfazione degli utenti in merito alla qualità percepita del servizio reso viene rilevato attraverso apposita indagine, customer satisfaction, mirata a conoscere le esigenze dell'utente su alcuni aspetti specifici del servizio, e condotte attraverso le modalità seguenti:
- interviste telefoniche;
- questionari diretti;
- incontri pubblici",396505aaf67c46b9ec1a6818d8fb9af6,74,"Misuriamo quanto gli utenti sono soddisfatti della qualità del servizio che offriamo attraverso un'indagine chiamata ""customer satisfaction"". Questa indagine ci aiuta a capire cosa gli utenti pensano di alcuni aspetti specifici del servizio. Per fare questo, usiamo tre metodi:
- facciamo interviste al telefono;
- distribuiamo questionari da compilare;
- organizziamo incontri pubblici."
Sarà cura della Viterbo Ambiente S.c.a.r.l. offrire la possibilità alla cittadinanza di fornire la propria opinione e livello di soddisfazione degli strumenti corretti previsti dal Contratto oltre a poter proporre ulteriori idee e e/o migliorative ai servizi già in essere.,396505aaf67c46b9ec1a6818d8fb9af6,75,"La Viterbo Ambiente S.c.a.r.l. darà la possibilità ai cittadini di esprimere la propria opinione e il livello di soddisfazione riguardo ai servizi offerti dal Contratto. Inoltre, i cittadini potranno proporre nuove idee o miglioramenti ai servizi esistenti."
"In virtù del periodo di emergenza sanitaria dovuta al Covid-19, la raccolta delle informazioni tramite un questionario di gradimento potrà essere svolte tramite web o applicativo smartphone, con riferimento ad un ""campione significativo"".",396505aaf67c46b9ec1a6818d8fb9af6,76,"A causa dell'emergenza sanitaria del Covid-19, la raccolta delle informazioni attraverso un questionario di gradimento si potrà fare online o tramite un'app per smartphone, usando un ""campione significativo"" di persone."
"La Viterbo Ambiente S.c.a.r.l., sulla base delle informazioni e opinioni raccolte, sviluppa progetti ed iniziative coerenti con i risultati derivati dalle indagini, ed inoltre si impegna a recepire i suggerimenti dei clienti e a valorizzare i reclami, conducendo un'analisi delle loro possibili cause, al fine di migliorare la qualità dei servizi erogati, consentendo inoltre di proporre alla Stazione Appaltante eventuali elementi di integrazione e /o miglioramento.",396505aaf67c46b9ec1a6818d8fb9af6,77,"La Viterbo Ambiente S.c.a.r.l. sviluppa progetti e iniziative che rispecchiano i risultati delle indagini condotte, basandosi su informazioni e opinioni raccolte. Si impegna anche ad ascoltare i suggerimenti dei clienti e a prendere in considerazione i reclami. Analizza le cause dei reclami per migliorare la qualità dei servizi offerti. Inoltre, propone alla Stazione Appaltante miglioramenti o integrazioni ai servizi, basandosi su queste analisi."
"La presente Carta dei Servizi ha una validità fino alla scadenza del Contratto Rep. N. 25038/13 del 24/07/2020 -CIG: 7832030B9B ed è disponibile per tutti i cittadini del Comune di Viterbo presso gli uffici del Settore VIII ubicati in Viterbo – Via Igino Garbini 84 – Piano Primo, della Viterbo Ambiente S.c.a.r.l. ubicati in Viterbo – Strada Poggino 63, presso l'Ufficio Relazioni con il Pubblico del Comune di Viterbo – Piazza del Plebiscito 14, presso il Centro di raccolta comunale, presso la Stazione Ecologica Mobile, sul sito internet della Viterbo Ambiente S.c.a.r.l. e sul sito internet del Comune di Viterbo al fine di consentire la massima visibilità e acquisizione del documento.",396505aaf67c46b9ec1a6818d8fb9af6,78,"La Carta dei Servizi è valida fino al 24 luglio 2020, secondo il Contratto Rep. N. 25038/13. Tutti i cittadini di Viterbo possono trovare questo documento nei seguenti luoghi:

- Uffici del Settore VIII, Via Igino Garbini 84, primo piano, Viterbo.
- Viterbo Ambiente S.c.a.r.l., Strada Poggino 63, Viterbo.
- Ufficio Relazioni con il Pubblico, Piazza del Plebiscito 14, Viterbo.
- Centro di raccolta comunale.
- Stazione Ecologica Mobile.
- Sito internet della Viterbo Ambiente S.c.a.r.l.
- Sito internet del Comune di Viterbo.

Questo permette a tutti di vedere e ottenere facilmente il documento."
Le successive variazioni verranno portate a conoscenza degli utenti tramite i mezzi di informazione della società.,396505aaf67c46b9ec1a6818d8fb9af6,79,La società informerà gli utenti di eventuali cambiamenti tramite i suoi canali di comunicazione.
Gli standard e gli impegni della Viterbo Ambiente S.c.a.r.l. contenuti nella Carta sono validi esclusivamente nel territorio del Comune di Viterbo.,396505aaf67c46b9ec1a6818d8fb9af6,80,"Gli standard e gli impegni di Viterbo Ambiente S.c.a.r.l., descritti nella Carta, valgono solo nel territorio del Comune di Viterbo."
