original_text,document,paragraph_index,simplified_text
"Il soggetto gestore è tenuto, già dal momento di presentazione della SCIA contestuale o della richiesta di accreditamento, a dimostrare il possesso di tutti requisiti previsti per l'accreditamento dell'unità di offerta, indipendentemente dall'effettiva presenza di utenti. Lo standard di personale è invece assicurato in relazione alla progressiva presa in carico di utenti.",3e0abd25f3bcf417e9e0a8b74e158ef5,40,"Il gestore deve dimostrare di avere tutti i requisiti necessari per l'accreditamento dell'unità di offerta già quando presenta la SCIA contestuale o la richiesta di accreditamento, anche se non ci sono ancora utenti. Invece, il numero di personale deve adeguarsi man mano che si accolgono nuovi utenti."
L'accreditamento dell'unità di offerta comporta l'obbligo per il soggetto gestore di mantenere i requisiti di esercizio e accreditamento previsti dal presente provvedimento e dalla normativa per la specifica tipologia di unità d'offerta.,3e0abd25f3bcf417e9e0a8b74e158ef5,41,"Il soggetto gestore deve mantenere i requisiti di esercizio e accreditamento stabiliti da questo provvedimento e dalle norme specifiche per il tipo di unità d'offerta, una volta che l'unità è accreditata."
"Il soggetto gestore accreditato è tenuto a:
- assolvere il debito informativo prescritto dalla Regione;
- garantire alla ATS, che esercita ai sensi della normativa regionale i compiti di vigilanza e controllo sulle unità d'offerta: l'accesso a tutti i locali della struttura; l'accesso alla documentazione relativa al rapporto di accreditamento o, comunque, rilevante ai fini dell'esercizio dell'unità di offerta; la possibilità di intraprendere ogni ulteriore esame finalizzato a verificare l'allineamento della gestione reale a quanto dichiarato nei diversi documenti prodotti; la facoltà di assumere informazioni dirette dal personale, dagli ospiti e dai loro familiari;
- rispettare le procedure previste nei casi di variazione del soggetto gestore",3e0abd25f3bcf417e9e0a8b74e158ef5,42,"Il soggetto gestore accreditato deve:

1. Fornire alla Regione tutte le informazioni richieste.
2. Consentire all'ATS, che controlla e vigila secondo le norme regionali, di:
   - Entrare in tutti gli spazi della struttura.
   - Accedere ai documenti che riguardano l'accreditamento o altri importanti per la gestione.
   - Fare ulteriori controlli per assicurarsi che la gestione sia conforme a quanto dichiarato.
   - Raccogliere informazioni direttamente dal personale, dagli ospiti e dai loro familiari.
3. Seguire le procedure stabilite quando cambia il gestore della struttura."
"Per presentare istanza di accreditamento, si conferma la possibilità da parte del soggetto gestore di attestare i requisiti di accreditamento mediante perizia asseverata, secondo le modalità previste con la D.G.R. del 7 febbraio 2005, n. 20465, ""Ulteriori determinazioni procedurali in ordine ai percorsi di semplificazione per le unità d'offerta sociosanitarie"".",3e0abd25f3bcf417e9e0a8b74e158ef5,43,"Per richiedere l'accreditamento, il gestore può dimostrare di avere i requisiti necessari attraverso una perizia certificata. Questo deve essere fatto seguendo le istruzioni della Delibera della Giunta Regionale del 7 febbraio 2005, numero 20465, che si intitola ""Ulteriori determinazioni procedurali in ordine ai percorsi di semplificazione per le unità d'offerta sociosanitarie""."
"Il trasferimento dell'accreditamento da un soggetto gestore a un altro è subordinato all'emanazione di un provvedimento di voltura da parte di Regione, previo favorevole parere dell'ATS, finalizzato ad attestare la sussistenza dei requisiti soggettivi del soggetto gestore subentrante.",3e0abd25f3bcf417e9e0a8b74e158ef5,44,"Per trasferire l'accreditamento da un gestore a un altro, la Regione deve emettere un provvedimento di voltura. Prima di farlo, deve ricevere un parere positivo dall'ATS, che conferma che il nuovo gestore ha i requisiti necessari."
Non è ammessa la voltura di unità d'offerta non funzionanti.,3e0abd25f3bcf417e9e0a8b74e158ef5,45,Non si possono trasferire unità d'offerta che non funzionano.
"Il soggetto gestore subentrante attiva il procedimento attraverso la presentazione di un'istanza alla Regione e alla ATS competente per territorio, utilizzando l'apposita modulistica regionale, mediante presentazione diretta, invio postale con raccomandata con avviso di ricevimento, posta elettronica certificata (PEC). La trasmissione alla Regione deve avvenire esclusivamente tramite PEC.",3e0abd25f3bcf417e9e0a8b74e158ef5,46,"Il nuovo gestore deve iniziare il procedimento presentando una richiesta alla Regione e all'ATS competente per il territorio. Può farlo utilizzando i moduli specifici della Regione e inviando la documentazione direttamente, tramite raccomandata con ricevuta di ritorno o posta elettronica certificata (PEC). La richiesta alla Regione deve essere inviata solo tramite PEC."
"All'istanza di voltura dell'accreditamento, unicamente per la ATS, deve essere allegata la seguente documentazione:",3e0abd25f3bcf417e9e0a8b74e158ef5,47,"Per richiedere il cambio di accredito solo per l'ATS, è necessario allegare i seguenti documenti:"
"il contratto e/o l'atto unilaterale di cessione, in relazione al quale il nuovo soggetto subentra nella gestione dell'unità d'offerta, la cui efficacia è comunque subordinata all'adozione del provvedimento di voltura dell'accreditamento;",3e0abd25f3bcf417e9e0a8b74e158ef5,48,Il nuovo soggetto può gestire l'unità d'offerta solo dopo che è stato firmato un contratto o un atto unilaterale di cessione. Questo passaggio diventa effettivo solo quando viene approvato il provvedimento che trasferisce l'accreditamento.
per l'ipotesi in cui l'immobile non sia di proprietà del soggetto gestore: dichiarazione del proprietario che attesti che non sussistono impedimenti al subentro del nuovo soggetto nel godimento dell'immobile e al trasferimento dell'accreditamento (come ad esempio vincoli derivanti da finanziamento pubblico per la realizzazione o la ristrutturazione dell'immobile ove è esercitata l'unità d'offerta);,3e0abd25f3bcf417e9e0a8b74e158ef5,49,"Se l'immobile non appartiene al gestore, è necessaria una dichiarazione del proprietario. Questa deve confermare che non ci sono ostacoli per il nuovo gestore a utilizzare l'immobile e a trasferire l'accreditamento. Gli ostacoli possono includere, per esempio, limitazioni dovute a finanziamenti pubblici ricevuti per costruire o ristrutturare l'immobile dove si trova l'unità d'offerta."
"attestazione, da parte del soggetto subentrante, del possesso dei requisiti soggettivi di esercizio, di accreditamento e, qualora il soggetto uscente sia titolare di contratto con la ATS, anche dei requisiti soggettivi per la sottoscrizione del contratto;",3e0abd25f3bcf417e9e0a8b74e158ef5,50,"Il soggetto che subentra deve attestare di avere i requisiti necessari per esercitare l'attività, per essere accreditato e, se il soggetto che esce aveva un contratto con la ATS, anche i requisiti necessari per firmare il contratto."
"dichiarazione di impegno del soggetto subentrante a garantire il mantenimento dei requisiti organizzativi e gestionali, strutturali e tecnologici, di esercizio e di accreditamento;",3e0abd25f3bcf417e9e0a8b74e158ef5,51,"Il soggetto che subentra si impegna a mantenere i requisiti organizzativi, gestionali, strutturali e tecnologici necessari per l'esercizio e l'accreditamento."
dichiarazione di impegno del soggetto uscente a garantire la continuità dell'attività sino all'adozione del provvedimento di voltura.,3e0abd25f3bcf417e9e0a8b74e158ef5,52,Dichiarazione di impegno della persona che lascia l'incarico a garantire che l'attività continui senza interruzioni fino all'approvazione del nuovo incarico.
"Il richiedente non è tenuto a produrre, se non in caso di loro modifica, i documenti che attestano il possesso dei requisiti di carattere strutturale.",3e0abd25f3bcf417e9e0a8b74e158ef5,53,Il richiedente deve presentare i documenti che dimostrano il possesso dei requisiti strutturali solo se questi sono stati modificati.
"Entro sessanta giorni dalla presentazione dell'istanza, la ATS procede a verificare il possesso dei requisiti soggettivi e, in caso di esito positivo, adotta il provvedimento di parere favorevole alla voltura dell'accreditamento, attestante il possesso dei requisiti soggettivi del nuovo soggetto gestore. Qualora le verifiche si concludano con esito negativo, la ATS adotta il provvedimento di parere negativo alla voltura dell'accreditamento.",3e0abd25f3bcf417e9e0a8b74e158ef5,54,"Entro sessanta giorni dalla ricezione della richiesta, l'ATS controlla se il richiedente ha i requisiti necessari. Se i requisiti sono soddisfatti, l'ATS emette un parere positivo per il trasferimento dell'accreditamento al nuovo gestore. Se i requisiti non sono soddisfatti, l'ATS emette un parere negativo."
"Entro cinque giorni lavorativi dalla loro adozione, tutti i provvedimenti adottati dalla ATS devono essere trasmessi al soggetto gestore e alla Regione che procede ad emettere il provvedimento di voltura, entro i successivi sessanta giorni con aggiornamento del registro informatizzato delle unità di offerta sociosanitarie accreditate, dandone comunicazione alla ATS e al soggetto interessato.",3e0abd25f3bcf417e9e0a8b74e158ef5,55,"Entro cinque giorni lavorativi dalla loro adozione, la ATS deve inviare tutti i provvedimenti al soggetto gestore e alla Regione. Successivamente, entro sessanta giorni, la Regione deve emettere il provvedimento di voltura e aggiornare il registro delle unità sociosanitarie accreditate. Infine, deve informare la ATS e il soggetto interessato."
"La ATS, entro novanta giorni dalla comunicazione del provvedimento di voltura con aggiornamento del registro regionale, effettua una visita di vigilanza presso l'unità d'offerta, al fine di verificare il mantenimento dei requisiti, con particolare attenzione ai requisiti organizzativi e gestionali.",3e0abd25f3bcf417e9e0a8b74e158ef5,56,"Entro novanta giorni dalla ricezione del provvedimento di aggiornamento del registro regionale, l'ATS visiterà l'unità d'offerta per controllare che questa mantenga i requisiti necessari, prestando particolare attenzione agli aspetti organizzativi e gestionali."
"Le unità d'offerta realizzate con finanziamenti pubblici di natura regionale o statale mantengono, anche in caso di voltura, il vincolo di destinazione.",3e0abd25f3bcf417e9e0a8b74e158ef5,57,"Le strutture finanziate con soldi pubblici, sia regionali che statali, devono mantenere la loro destinazione originale anche se cambiano proprietario."
"Ai fini di quanto sopra, il soggetto pubblico proprietario dell'immobile nel quale viene esercitata l'attività di un'unità d'offerta e che intenda affidare la gestione dell'attività, regola i propri rapporti con l'affidatario tramite l'inserimento nel relativo capitolato di condizioni volte a garantire:
- il rispetto di tutti i requisiti di esercizio e di accreditamento;
- l'osservanza delle condizioni di accesso alla sottoscrizione dell'eventuale contratto con la ATS, previste dalla normativa;
- la corretta gestione dell'unità d'offerta ai sensi della vigente normativa nazionale e regionale",3e0abd25f3bcf417e9e0a8b74e158ef5,58,"L'ente pubblico che possiede l'immobile dove si svolge un'attività e desidera affidarne la gestione, deve regolare i rapporti con chi gestirà l'attività. Questo si fa includendo nel capitolato alcune condizioni importanti per:
- assicurare che vengano rispettati tutti i requisiti necessari per l'esercizio e l'accreditamento;
- garantire che vengano seguite le regole per poter firmare un eventuale contratto con l'ATS, come previsto dalle leggi;
- assicurare una gestione corretta dell'attività, secondo le norme nazionali e regionali."
Il soggetto pubblico deve inoltre espletare le procedure di affidamento a terzi in modo da garantire che la gestione dell'attività prosegua con continuità tra un gestore e il successivo.,3e0abd25f3bcf417e9e0a8b74e158ef5,59,"L'ente pubblico deve anche completare le procedure per affidare il servizio a un nuovo gestore, assicurando che l'attività continui senza interruzioni tra un gestore e il successivo."
"L'affidatario provvede direttamente a presentare la richiesta di voltura dell'accreditamento, dando così attivazione alla procedura descritta sopra. La documentazione richiesta viene integrata con il capitolato e l'atto di affidamento.",3e0abd25f3bcf417e9e0a8b74e158ef5,60,L'affidatario deve presentare direttamente la richiesta per cambiare l'accreditamento. Questo avvia la procedura che abbiamo descritto prima. Alla documentazione richiesta si aggiungono il capitolato e l'atto di affidamento.
"Fatte salve le responsabilità di natura civile e penale, nonché le sanzioni dovute al mancato rispetto di altre normative regionali o nazionali, le unità d'offerta sociosanitarie incorrono nella sospensione o revoca dell'accreditamento, previa diffida da parte della ATS ad adempiere entro un congruo termine (vedi paragrafo 3.2.), nei seguenti casi:
- quando l'attività sia esercitata in mancanza dei requisiti minimi;
- quando non venga garantito il mantenimento di uno o più requisiti di accreditamento;
- quando non venga ottemperato il debito informativo nei confronti di Regione o ATS",3e0abd25f3bcf417e9e0a8b74e158ef5,61,"Salvo le responsabilità civili e penali e le sanzioni per il mancato rispetto di altre leggi regionali o nazionali, le strutture sociosanitarie possono subire la sospensione o la revoca dell'accreditamento. Questo può avvenire dopo un avviso dell'ATS che chiede di risolvere le problematiche entro un tempo adeguato (vedi paragrafo 3.2.). Le situazioni in cui può succedere sono:
- se la struttura opera senza i requisiti minimi necessari;
- se la struttura non mantiene uno o più requisiti di accreditamento;
- se la struttura non fornisce le informazioni richieste dalla Regione o dall'ATS."
"Decorso infruttuosamente il termine della diffida, la ATS adotta entro trenta giorni il provvedimento di proposta di sospensione dell'accreditamento per un periodo minimo di tre e massimo di centottanta giorni dandone comunicazione sia alla Regione, che procede all'emissione di un provvedimento di sospensione con registrazione sul registro regionale, che al soggetto gestore.",3e0abd25f3bcf417e9e0a8b74e158ef5,62,"Se la diffida non ha avuto effetto, entro trenta giorni l'ATS propone la sospensione dell'accreditamento per un periodo che va da un minimo di tre a un massimo di centottanta giorni. L'ATS informa sia la Regione, che emetterà un provvedimento di sospensione e lo registrerà sul registro regionale, sia il soggetto gestore."
"Al termine della sospensione, accertato l'assolvimento delle prescrizioni la ATS comunica entro cinque giorni lavorativi alla Regione e al soggetto gestore l'esito positivo della verifica.",3e0abd25f3bcf417e9e0a8b74e158ef5,63,"Dopo la sospensione, se sono state rispettate tutte le prescrizioni, l'ATS informa entro cinque giorni lavorativi la Regione e il soggetto gestore che la verifica ha avuto esito positivo."
"Nel caso di ulteriore mancato adeguamento, ovvero in caso di fatti di accertata gravità, la ATS adotta entro trenta giorni il provvedimento di proposta di revoca dell'accreditamento.",3e0abd25f3bcf417e9e0a8b74e158ef5,64,"Se non ci sarà un adeguamento o se si verificano fatti molto gravi, l'ATS, entro trenta giorni, proporrà di revocare l'accreditamento."
"Il riscontro delle violazioni di cui ai punti 1 e 2 contestate alla medesima unità d'offerta per la terza volta nel corso dell'anno solare, comporta la diffida ad ottemperare con contestuale e immediata emissione del provvedimento di proposta di sospensione dell'accreditamento da parte di ATS.",3e0abd25f3bcf417e9e0a8b74e158ef5,65,"Se un'unità d'offerta viola le regole indicate nei punti 1 e 2 per la terza volta in un anno, l'ATS le manderà un avviso per correggere immediatamente la situazione e proporrà anche di sospendere il suo accreditamento."
"Entro cinque giorni lavorativi dalla loro adozione, tutti i provvedimenti adottati dalla ATS devono essere trasmessi al soggetto gestore e alla Regione che procede ad emettere l'atto relativo all'accreditamento entro i successivi sessanta giorni con aggiornamento del registro informatizzato delle unità di offerta sociosanitarie accreditate dandone comunicazione alla ATS e al soggetto interessato.",3e0abd25f3bcf417e9e0a8b74e158ef5,66,"Entro cinque giorni lavorativi dalla loro adozione, la ATS deve inviare tutti i provvedimenti al soggetto gestore e alla Regione. Successivamente, entro sessanta giorni, la Regione deve emettere l'atto di accreditamento e aggiornare il registro delle unità sociosanitarie accreditate. Infine, deve informare la ATS e il soggetto interessato."
"Si incorre nella decadenza dell'accreditamento nei casi di cessazione o di mancato avvio dell'attività.
- Cessazione dell'attività: la proposta di decadenza è disposta dalla ATS a seguito di comunicazione da parte del soggetto gestore. La ATS verifica la salvaguardia della continuità assistenziale degli utenti e ne dà comunicazione in Regione. Qualora la cessazione dell'attività derivi da una decisione del soggetto gestore, viene fissato un termine di preavviso minimo di novanta giorni, fatta salva diversa valutazione della ATS competente. Gravano in capo al soggetto gestore tutti gli adempimenti e i relativi oneri per l'idonea collocazione degli utenti in altre unità d'offerta, in raccordo con la ATS, gli utenti stessi, le loro famiglie, eventuali tutori o amministratori di sostegno e i Comuni di residenza. La proposta di decadenza da parte di ATS può esitare anche dall'accertamento d'ufficio della mancata attività, per assoluta mancanza di prese in carico di utenti, da almeno un trimestre.
- Mancato avvio dell'attività: la proposta di decadenza viene disposta dalla ATS nel caso in cui nel corso del sopralluogo post accreditamento verifichi che l'attività non sia stata avviata con l'effettiva presa in carico di utenti",3e0abd25f3bcf417e9e0a8b74e158ef5,67,"L'accreditamento viene revocato nei seguenti casi:
- Cessazione dell'attività: se un gestore decide di chiudere l'attività, deve avvisare l'ATS almeno 90 giorni prima, a meno che l'ATS non decida diversamente. L'ATS controlla che i servizi agli utenti continuino senza interruzioni e informa la Regione. Il gestore deve occuparsi di trasferire gli utenti in altre strutture, collaborando con l'ATS, gli utenti, le loro famiglie, eventuali tutori o amministratori di sostegno e i Comuni di residenza. Se l'ATS scopre che l'attività non ha accettato utenti per almeno tre mesi, può anche proporre la revoca dell'accreditamento.
- Mancato avvio dell'attività: se, dopo il controllo successivo all'accreditamento, l'ATS constata che l'attività non è stata avviata e non ci sono utenti presi in carico, propone la revoca dell'accreditamento."
"Entro cinque giorni lavorativi dalla loro adozione, tutti i provvedimenti adottati dalla ATS devono essere trasmessi al soggetto gestore e alla Regione che procede ad emettere il provvedimento relativo all'accreditamento, entro i successivi sessanta giorni, con aggiornamento del registro informatizzato delle unità di offerta sociosanitarie accreditate, dandone comunicazione alla ATS e al soggetto interessato.",3e0abd25f3bcf417e9e0a8b74e158ef5,68,"Entro cinque giorni lavorativi dalla loro adozione, la ATS deve inviare tutti i provvedimenti al soggetto gestore e alla Regione. Successivamente, entro sessanta giorni, la Regione deve emettere il provvedimento di accreditamento e aggiornare il registro informatizzato delle unità sociosanitarie accreditate. Infine, la Regione deve informare la ATS e il soggetto interessato."
"Il soggetto gestore di più unità d'offerta sociosanitarie accreditate, anche di diversa tipologia, può chiedere il riconoscimento di ente unico gestore.",3e0abd25f3bcf417e9e0a8b74e158ef5,69,Il gestore di diverse strutture sociosanitarie accreditate può richiedere di essere riconosciuto come un unico ente gestore.
Non è ammesso richiedere l'inserimento nell'Ente Unico di una unità d'offerta non funzionante.,3e0abd25f3bcf417e9e0a8b74e158ef5,70,Non si può chiedere di aggiungere all'Ente Unico un'unità d'offerta che non funziona.
"Il riconoscimento di ente unico gestore di più unità d'offerta cambia la definizione di unità d'offerta, che diventa il complesso di tutte le unità d'offerta afferenti all'ente gestore.",3e0abd25f3bcf417e9e0a8b74e158ef5,71,"Quando un ente gestisce più unità d'offerta, queste vengono considerate insieme come un unico complesso."
"L'ente unico è costituito da una parte o da tutte le unità d'offerta afferenti ad un unico soggetto gestore. Il riconoscimento di ente unico pur costituendo una semplificazione amministrativa, implica un processo di profonda revisione organizzativa da parte del soggetto gestore, che può essere attuato gradualmente per le proprie unità d'offerta e pertanto la richiesta di riconoscimento non deve necessariamente comprendere tutte le unità d'offerta in capo al soggetto gestore.",3e0abd25f3bcf417e9e0a8b74e158ef5,72,"L'ente unico si forma quando una parte o tutte le unità di servizio sono gestite da un solo soggetto. Anche se questo riconoscimento semplifica le procedure amministrative, richiede una significativa riorganizzazione da parte del gestore. Questa riorganizzazione può avvenire gradualmente e non è obbligatorio che la richiesta di riconoscimento includa tutte le unità di servizio gestite dal soggetto."
"L'ente unico è un soggetto gestore di più unità d'offerta accreditate sul territorio regionale che agisce in modo uniforme attraverso l'adozione di protocolli assistenziali e procedure operative omogenee (come ad esempio la gestione dei reclami, la rilevazione della qualità percepita, i contratti d'ingresso con gli utenti, la progettazione e l'erogazione dell'attività formativa, ecc.).",3e0abd25f3bcf417e9e0a8b74e158ef5,73,"L'ente unico gestisce diverse strutture accreditate nella regione e opera in modo uniforme. Adotta protocolli assistenziali e procedure operative uguali per tutti, che includono la gestione dei reclami, la valutazione della qualità percepita, i contratti con gli utenti e l'organizzazione di attività formative."
"Il legale rappresentante del soggetto gestore, pubblico o privato, o altro soggetto munito di idonei poteri, di più unità d'offerta accreditate sul territorio regionale, può presentare alla Regione e alle ATS sul cui territorio insistono le unità d'offerta interessate istanza di riconoscimento quale ente unico, compilando la specifica modulistica regionale che comprende l'autocertificazione di assolvimento a livello di ente unico dei requisiti organizzativi e gestionali generali di esercizio e di accreditamento.",3e0abd25f3bcf417e9e0a8b74e158ef5,74,"Il rappresentante legale di un'organizzazione, sia essa pubblica o privata, che gestisce più strutture accreditate nella regione, può fare richiesta alla Regione e alle ATS locali per essere riconosciuto come un unico ente. Per fare ciò, deve compilare i moduli specifici forniti dalla regione. Questi moduli includono un'autocertificazione che conferma il rispetto, da parte dell'ente, dei requisiti organizzativi e gestionali generali necessari per l'operatività e l'accreditamento."
"La ATS titolare del procedimento di verifica viene automaticamente individuata, di norma, in quella sul cui territorio l'ente unico gestore svolge in modo prevalente la propria attività, ovvero dispone del budget di entità maggiore.",3e0abd25f3bcf417e9e0a8b74e158ef5,75,"L'ATS che deve controllare viene scelta automaticamente. Normalmente, si sceglie l'ATS della zona dove l'ente principale lavora di più o dove ha il budget più grande."
"La ATS competente provvede entro sessanta giorni dalla presentazione dell'istanza ad effettuare la verifica, ad attestare il possesso dei requisiti e a trasmettere il provvedimento di attestazione alla Regione e al soggetto gestore.",3e0abd25f3bcf417e9e0a8b74e158ef5,76,"L'ATS ha 60 giorni di tempo, dalla ricezione della richiesta, per controllare se sono presenti tutti i requisiti richiesti, confermarli e inviare la conferma alla Regione e all'ente che gestisce il servizio."
"Sulla base dell'attestazione della ATS, la Regione dispone, entro trenta giorni il riconoscimento di ente unico gestore, con provvedimento della competente Direzione Generale.",3e0abd25f3bcf417e9e0a8b74e158ef5,77,"La Regione, seguendo l'attestazione della ATS, riconosce l'ente come unico gestore entro trenta giorni. Questo avviene tramite un provvedimento della Direzione Generale competente."
"Per le istanze di voltura dell'accreditamento e di riconoscimento/modifica di Enti Unici, si ribadisce che, in ipotesi di UdO non funzionante, non è ammessa la voltura della gestione, né è ammesso ricomprendere la UdO inattiva all'interno di un Ente Unico.",3e0abd25f3bcf417e9e0a8b74e158ef5,78,"Quando si richiede il cambio di nome (voltura) per l'accreditamento o per riconoscere o modificare gli Enti Unici, è importante sapere che se l'Unità di Offerta (UdO) non è attiva, non si può trasferire la gestione a un altro nome né includere l'UdO inattiva in un Ente Unico."
"Si evidenzia che, ai fini della verifica del funzionamento dell'unità di offerta, si deve fare riferimento all'effettiva presa in carico di utenti.",3e0abd25f3bcf417e9e0a8b74e158ef5,79,"Per verificare il funzionamento dell'unità di offerta, è necessario controllare che gli utenti siano effettivamente presi in carico."
"L'ATS pertanto, nel corso delle istruttorie relative ai procedimenti in questione, deve procedere:
- alla verifica dell'effettivo funzionamento dell'UdO, con presa in carico di utenti;
- nell'ipotesi di verifica di non funzionamento da almeno un trimestre, avviare la procedura di decadenza dell'accreditamento",3e0abd25f3bcf417e9e0a8b74e158ef5,80,"L'ATS deve svolgere le seguenti azioni durante le valutazioni dei procedimenti:

- Controllare che l'UdO funzioni correttamente e si occupi degli utenti.
- Se scopre che l'UdO non funziona da almeno tre mesi, deve iniziare il processo per revocare l'accreditamento."
