original_text,document,paragraph_index,simplified_text
"Ai fini della valutazione delle offerte tecniche e dell'attribuzione dei relativi punteggi, la Commissione di cui al successivo art. 13, in relazione alle caratteristiche dell'appalto, assegnerà alle ridette offerte tecniche, per ogni criterio elencato nella seguente Tabella B accanto al punteggio massimo ad esso attribuibile, un giudizio tra quelli indicati, unitamente ai corrispondenti coefficienti, nella Tabella C appresso riportata. Il punteggio di ogni criterio scaturirà dal prodotto ottenuto moltiplicando per il coefficiente ad esso assegnato, il punteggio massimo attribuibile allo stesso criterio.",6d52bcc84ee3fa9bfec74bb009537bd2,47,"Per valutare le offerte tecniche e assegnare i punteggi, la Commissione menzionata nell'articolo 13 successivo, in base alle specifiche dell'appalto, valuterà ogni offerta tecnica. Per ogni criterio elencato nella Tabella B, che mostra anche il punteggio massimo possibile, la Commissione darà un giudizio. Questi giudizi e i relativi coefficienti sono indicati nella Tabella C. Il punteggio di ogni criterio si calcola moltiplicando il punteggio massimo per il coefficiente corrispondente."
"Organizzazione del servizio di raccolta e trasporto anche con riferimento alle macchine che si intendono utilizzare, oltre a quelle messe a disposizioni dall'Ente appaltante, ottimizzando i tempi di esecuzione anche sotto il profilo della frequenza.",6d52bcc84ee3fa9bfec74bb009537bd2,48,"L'organizzazione del servizio di raccolta e trasporto deve considerare anche le macchine che verranno usate, oltre a quelle fornite dall'Ente che bandisce l'appalto. È importante ottimizzare i tempi di esecuzione e la frequenza del servizio."
"Organizzazione del servizio di raccolta RAEE, rifiuti abbandonati, RUP (Rifiuti Urbani Pericolosi) e gestione dei Centri Comunali di Raccolta.",6d52bcc84ee3fa9bfec74bb009537bd2,49,"Organizzazione del servizio di raccolta dei rifiuti elettronici (RAEE), dei rifiuti abbandonati, dei rifiuti urbani pericolosi (RUP) e gestione dei Centri Comunali di Raccolta."
"poter disporre, in caso di imprevisti, guasti o emergenze, di personale e mezzi in misura sufficiente a garantire la continuità del servizio nelle condizioni contrattuali per qualsiasi causa non imputabile all'Amministrazione",6d52bcc84ee3fa9bfec74bb009537bd2,50,"In caso di imprevisti, guasti o emergenze, è necessario avere a disposizione personale e mezzi adeguati per assicurare che il servizio continui senza interruzioni, come previsto dal contratto, anche se la causa non dipende dall'Amministrazione."
servizi aggiuntivi alla cittadinanza con particolare 4 riguardo alle utenze che necessitano di servizi personalizzati (disabili ecc.),6d52bcc84ee3fa9bfec74bb009537bd2,51,"Offriamo servizi aggiuntivi ai cittadini, prestando particolare attenzione alle persone che hanno bisogno di servizi personalizzati, come i disabili."
Soluzioni tecniche per il ritiro dei rifiuti alle utenze condominiali,6d52bcc84ee3fa9bfec74bb009537bd2,52,"**Soluzioni tecniche per la raccolta dei rifiuti nei condomini**

Per migliorare la raccolta dei rifiuti nei condomini, proponiamo diverse soluzioni tecniche:

1. **Contenitori specifici**: Ogni condominio dovrebbe avere contenitori specifici per diversi tipi di rifiuti (organico, plastica, carta, vetro, indifferenziato). Questi contenitori devono essere chiaramente etichettati e di facile accesso per tutti gli abitanti.

2. **Piano di raccolta personalizzato**: Ogni condominio può avere un piano di raccolta rifiuti personalizzato, basato sulle sue specifiche esigenze e sulla quantità di rifiuti prodotti.

3. **Formazione e informazione**: È importante organizzare sessioni informative e distribuire materiale informativo per educare gli abitanti del condominio su come separare correttamente i rifiuti e l'importanza del riciclo.

4. **Punti di raccolta comodi**: I punti di raccolta dei rifiuti devono essere posizionati in luoghi comodi e facilmente accessibili per tutti i residenti.

5. **Gestione degli ingombranti**: Per i rifiuti ingombranti, come mobili o elettrodomestici, si dovrebbero organizzare raccolte speciali o fornire informazioni su dove e come smaltirli correttamente.

Adottando queste soluzioni, possiamo rendere la raccolta dei rifiuti nei condomini più efficiente e contribuire a un ambiente più pulito e sostenibile."
"Sistemi di controllo del corretto conferimento dei rifiuti da parte delle utenze, con particolare attenzione a quelle condominiali e fluttuanti",6d52bcc84ee3fa9bfec74bb009537bd2,53,"Controllo del modo in cui i rifiuti vengono gettati, con focus speciale sui condomini e sulle utenze che cambiano spesso."
Organizzazione della campagna di informazione e sensibilizzazione,6d52bcc84ee3fa9bfec74bb009537bd2,54,"**Campagna di informazione e sensibilizzazione: come organizzarla**

Per organizzare una campagna di informazione e sensibilizzazione, segui questi passi:

1. **Definisci gli obiettivi**: Stabilisci cosa vuoi raggiungere con la campagna. Ad esempio, aumentare la consapevolezza su un tema specifico.

2. **Identifica il pubblico target**: Decidi a chi è indirizzata la campagna. Considera età, sesso, professione, interessi e altri fattori che possono influenzare la ricezione del messaggio.

3. **Scegli i messaggi chiave**: Determina i punti principali che vuoi comunicare. Assicurati che siano chiari e diretti.

4. **Decidi i canali di comunicazione**: Scegli i mezzi attraverso cui diffonderai la campagna. Puoi usare la televisione, la radio, internet, social media, manifesti, volantini e altri.

5. **Pianifica le attività**: Organizza eventi, incontri, workshop o altre attività che possono aiutare a diffondere il messaggio.

6. **Monitora e valuta**: Durante e dopo la campagna, verifica se gli obiettivi sono stati raggiunti e analizza cosa può essere migliorato in futuro.

Seguendo questi passi, potrai organizzare una campagna efficace che informa e sensibilizza il pubblico su temi importanti."
Proposta operativa per la consegna domiciliare dei mastelli e degli eventuali materiali,6d52bcc84ee3fa9bfec74bb009537bd2,55,"Proposta per la consegna a casa dei mastelli e di altri materiali necessari

Questa proposta descrive come organizzare la consegna a domicilio dei mastelli e di eventuali altri materiali ai cittadini. L'obiettivo è rendere il servizio efficiente e accessibile a tutti."
"Eventuali proposte tecniche migliorative ed integrative, rispetto a quanto specificato nel Capitolato speciale d'Appalto, offerte dall'impresa e che abbiano attinenza con i servizi oggetto dell'appalto",6d52bcc84ee3fa9bfec74bb009537bd2,56,Le proposte tecniche che migliorano o aggiungono qualcosa a quanto già previsto nel Capitolato speciale d'Appalto e che sono rilevanti per i servizi dell'appalto possono essere presentate dall'impresa.
Tale previsione ha validità anche nel caso in cui venga presentata una sola offerta.,6d52bcc84ee3fa9bfec74bb009537bd2,57,Questa regola vale anche se viene presentata solo una offerta.
"Non sono ammesse offerte recanti disposizioni difformi dal presente disciplinare e dal capitolato speciale d'appalto, oppure offerte parziali, condizionate, con riserva o comunque non compilate correttamente.",6d52bcc84ee3fa9bfec74bb009537bd2,58,"Non si possono accettare offerte che non rispettano le regole di questo disciplinare e del capitolato speciale d'appalto. Non sono valide nemmeno le offerte incomplete, condizionate, con riserve o compilate in modo errato."
"L'offerta economica, a pena di esclusione, deve essere espressa in cifre e in lettere e, in caso di difformità, prevale l'importo espresso in lettere.",6d52bcc84ee3fa9bfec74bb009537bd2,59,"Per partecipare, è necessario scrivere l'offerta economica sia in cifre che in lettere. Se ci sono differenze tra le due, l'importo scritto in lettere sarà considerato valido. Se non si rispetta questa regola, la proposta sarà esclusa."
"I plichi contenenti l'offerta e le documentazioni, pena l'esclusione dalla gara, devono pervenire a mezzo raccomandata del servizio postale, ovvero mediante agenzia di recapito, entro il termine perentorio delle ore 12:00 del giorno 07.07.2017",6d52bcc84ee3fa9bfec74bb009537bd2,60,"Le offerte e i documenti devono arrivare tramite raccomandata postale o agenzia di recapito entro e non oltre le 12:00 del 07.07.2017. Se non arrivano entro questo termine, l'offerta sarà esclusa dalla gara."
"Farà fede il timbro d'arrivo posto dall'Amministrazione. È facoltà dei concorrenti la consegna a mano dei plichi, all'ufficio Protocollo della Regione Molise, sito in Campobasso, via XXIV Maggio n. 130, entro il medesimo termine. Il recapito tempestivo dei plichi rimane ad esclusivo rischio dei mittenti.",6d52bcc84ee3fa9bfec74bb009537bd2,61,"Il timbro di arrivo messo dall'Amministrazione sarà la prova ufficiale. I partecipanti possono consegnare a mano i plichi all'ufficio Protocollo della Regione Molise, che si trova a Campobasso, in via XXIV Maggio n. 130, entro lo stesso termine. I partecipanti sono gli unici responsabili della consegna puntuale dei plichi."
"Le offerte che perverranno dopo tale termine non saranno prese in considerazione neppure se sostitutive, integrative e/o modificative di offerte già presentate in tempo utile. ",6d52bcc84ee3fa9bfec74bb009537bd2,62,"Le offerte inviate dopo il termine stabilito non saranno considerate, anche se sono per modificare, integrare o sostituire offerte già inviate in tempo."
"Il recapito dell'offerta potrà avvenire con raccomandata postale, con corriere o con consegna a mano. Per motivi di natura organizzativa non è consentito l'inoltro della documentazione in formato elettronico. In ogni caso, esso avverrà a esclusivo rischio del mittente e ove, per qualsiasi motivo, l'offerta non giungesse a destinazione in tempo utile, non saranno ammessi reclami. ",6d52bcc84ee3fa9bfec74bb009537bd2,63,"Potete inviare l'offerta tramite raccomandata postale, corriere o consegna a mano. Non è permesso inviare la documentazione in formato elettronico per motivi organizzativi. L'invio avviene a rischio del mittente. Se l'offerta non arriva in tempo, non si accettano reclami."
"L'offerta dovrà essere presentata, a pena di esclusione, in un plico chiuso, i cui lembi di chiusura (tutti) dovranno essere, a pena di esclusione, firmati dal concorrente e sigillati con ceralacca o nastro adesivo (sulla ceralacca dovrà essere apposto un sigillo, sul nastro adesivo la firma del concorrente).",6d52bcc84ee3fa9bfec74bb009537bd2,64,"Per partecipare, il concorrente deve presentare l'offerta in un plico chiuso. È importante che tutti i lembi di chiusura del plico siano firmati e sigillati dal concorrente per evitare l'esclusione. Si può usare ceralacca o nastro adesivo per sigillare il plico. Se si usa la ceralacca, bisogna apporre un sigillo su di essa; se si usa il nastro adesivo, bisogna mettere la firma del concorrente sul nastro."
"All'esterno, il plico dovrà recare, a pena di esclusione: il mittente, l'indirizzo dell'Amministrazione di cui all'art.1, l'oggetto, la data della gara e il C.I.G. – codice identificativo della gara",6d52bcc84ee3fa9bfec74bb009537bd2,65,"Sul plico esterno si devono scrivere, altrimenti non sarà accettato: il nome di chi invia, l'indirizzo dell'Amministrazione menzionato nell'articolo 1, il nome dell'oggetto, la data dell'appalto e il C.I.G., che è il codice identificativo dell'appalto."
"Il predetto plico dovrà contenere, a pena di esclusione, le seguenti tre buste.",6d52bcc84ee3fa9bfec74bb009537bd2,66,"Il plico deve contenere, altrimenti sarà escluso, tre buste specifiche."
"essere chiusa e tutti i lembi di chiusura dovranno essere firmati dal concorrente e sigillati con ceralacca o nastro adesivo (sulla ceralacca dovrà essere apposto un sigillo, sul nastro adesivo la firma del concorrente).",6d52bcc84ee3fa9bfec74bb009537bd2,67,"La busta deve essere chiusa e tutti i lembi devono essere firmati dal partecipante. Inoltre, i lembi devono essere sigillati con ceralacca o nastro adesivo. Se si usa la ceralacca, bisogna apporre un sigillo su di essa; se si usa il nastro adesivo, bisogna firmarlo."
"Domanda di ammissione nella quale il soggetto offerente attesterà che è a conoscenza che la stazione appaltante, nel caso che il provvisorio aggiudicatario, a seguito degli eventuali accertamenti d'ufficio, risultasse non avere i requisiti di legge, provvederà a aggiudicare l'appalto al concorrente che seguirà in graduatoria con conseguente incameramento della cauzione provvisoria e a richiedere il risarcimento dei maggiori danni eventualmente subiti;",6d52bcc84ee3fa9bfec74bb009537bd2,68,"Domanda di ammissione in cui il candidato dichiara di sapere che, se dopo i controlli l'aggiudicatario provvisorio non rispetta i requisiti di legge, l'ente appaltante assegnerà l'appalto al prossimo concorrente in lista. Inoltre, l'ente tratterrà la cauzione provvisoria e potrà chiedere un risarcimento per eventuali danni maggiori subiti."
Domanda di ammissione nella quale il soggetto offerente attesterà che è in regola con la normativa antimafia;,6d52bcc84ee3fa9bfec74bb009537bd2,69,Domanda di ammissione in cui il soggetto offerente dichiara di rispettare la normativa antimafia.
"Domanda di ammissione nella quale il soggetto offerente attesterà che non avanzerà richiesta alcuna di compenso o di rimborso per la partecipazione alla gara, anche in caso di mancata aggiudicazione o annullamento della gara stessa;",6d52bcc84ee3fa9bfec74bb009537bd2,70,"Modulo di ammissione in cui il partecipante dichiarerà di non chiedere nessun pagamento o rimborso per partecipare alla gara, anche se non vince o se la gara viene annullata."
"Nel caso di Raggruppamenti Temporanei di Imprese, Consorzi ordinari, GEIE, aggregazioni tra le imprese aderenti al contratto di rete, la predetta domanda dovrà essere prodotta, a pena di esclusione, da ciascuna impresa componente.",6d52bcc84ee3fa9bfec74bb009537bd2,71,"Quando si tratta di Raggruppamenti Temporanei di Imprese, Consorzi ordinari, GEIE o aggregazioni di imprese che fanno parte di un contratto di rete, ogni impresa del gruppo deve presentare la domanda richiesta. Se non lo fanno, verranno escluse."
"Le dichiarazioni, a pena di esclusione, dovranno essere datate e sottoscritte in ogni pagina dal legale rappresentante del soggetto offerente.",6d52bcc84ee3fa9bfec74bb009537bd2,72,"Per non essere esclusi, il legale rappresentante del soggetto che fa l'offerta deve firmare e mettere la data su ogni pagina delle dichiarazioni."
"Le dichiarazioni sostitutive dovranno essere corredate, a pena di esclusione, di copia fotostatica del documento d'identità del sottoscrittore.",6d52bcc84ee3fa9bfec74bb009537bd2,73,"Per non essere esclusi, chi fa una dichiarazione sostitutiva deve allegare una copia del proprio documento d'identità."
"Le dichiarazioni, a pena di esclusione, dovranno essere datate e sottoscritte in ogni pagina; quelle sostitutive dovranno essere corredate di copia fotostatica del documento d'identità del sottoscrittore",6d52bcc84ee3fa9bfec74bb009537bd2,74,"Le dichiarazioni devono avere data e firma su ogni pagina per essere valide. Inoltre, se si tratta di dichiarazioni sostitutive, è necessario allegare anche una copia del documento d'identità di chi firma."
"Certificato di sopralluogo e presa visione, rilasciato dal Responsabile dell'Ufficio Tecnico del Comune di Rionero Sannitico e vistato dai personale autorizzato dai comuni facenti parte dell'area ""D"".",6d52bcc84ee3fa9bfec74bb009537bd2,75,"Certificato di sopralluogo e presa visione rilasciato dal Responsabile dell'Ufficio Tecnico del Comune di Rionero Sannitico. Il documento è stato controllato e approvato dal personale autorizzato dei comuni dell'area ""D""."
"La busta B dovrà, a pena di esclusione, essere chiusa e tutti i lembi di chiusura dovranno essere firmati dal concorrente e sigillati con ceralacca o nastro adesivo (sulla ceralacca dovrà essere apposto un sigillo, sul nastro adesivo la firma del concorrente). ",6d52bcc84ee3fa9bfec74bb009537bd2,76,"Il concorrente deve chiudere la busta B e firmare tutti i lembi di chiusura. Inoltre, deve sigillare la busta con ceralacca o nastro adesivo. Se usa la ceralacca, deve apporre un sigillo su di essa. Se usa il nastro adesivo, deve firmarlo. Se non segue queste istruzioni, sarà escluso."
"Nella busta dovrà essere inserita, a pena di esclusione, una relazione tecnica descrittiva dei servizi indicati nel Capitolato Speciale e nei suoi allegati. ",6d52bcc84ee3fa9bfec74bb009537bd2,77,"Devi mettere nella busta una relazione tecnica che descriva i servizi elencati nel Capitolato Speciale e nei suoi allegati. Se non lo fai, la tua partecipazione sarà esclusa."
"Tale offerta, redatta in lingua italiana, sottoscritta dal legale rappresentante dell'impresa partecipante e dai legali rappresentanti delle eventuali imprese raggruppate, dovrà consistere in una relazione dattiloscritta (max 20 fogli formato A4) corredata da allegati tecnici che illustrerà i contenuti e le modalità di realizzazione del servizio proposto, in particolare dovranno essere evidenziati i seguenti elementi:",6d52bcc84ee3fa9bfec74bb009537bd2,78,"L'offerta, scritta in italiano e firmata dal rappresentante legale dell'impresa che partecipa e dai rappresentanti delle eventuali imprese associate, deve includere una relazione scritta a macchina (non più di 20 pagine in formato A4) con allegati tecnici. Questa relazione deve spiegare in dettaglio cosa include il servizio proposto e come sarà realizzato. In particolare, è importante evidenziare i seguenti elementi:"
Organizzazione del servizio di raccolta e trasporto anche con riferimento alle macchine che si intendono utilizzare ottimizzando i tempi di esecuzione anche sotto il profilo della frequenza;,6d52bcc84ee3fa9bfec74bb009537bd2,79,"Organizzazione del servizio di raccolta e trasporto, comprese le macchine da usare, per ottimizzare i tempi e la frequenza di esecuzione."
"poter disporre, in caso di imprevisti, guasti o emergenze, di personale e mezzi in misura sufficiente a garantire la continuità del servizio nelle condizioni contrattuali per qualsiasi causa non imputabile all'Amministrazione;",6d52bcc84ee3fa9bfec74bb009537bd2,80,"In caso di imprevisti, guasti o emergenze, l'Amministrazione deve avere a disposizione personale e mezzi sufficienti per garantire che il servizio continui come previsto dal contratto, anche se la causa non dipende dall'Amministrazione."
"progetto di gestione del centro comunale di raccolta sotto i profili delle modalità di identificazione degli utenti, dell'organizzazione dell'accoglienza e della registrazione qualitativa e quantitativa dei conferimenti e dell'abbinamento ai relativi utenti conferenti, del potenziamento del centro di raccolta e delle ore di apertura;",6d52bcc84ee3fa9bfec74bb009537bd2,81,"Il progetto riguarda la gestione del centro comunale di raccolta. Si focalizza su come identificare gli utenti, organizzare l'accoglienza, e registrare in modo dettagliato e numerico i materiali che gli utenti portano. Inoltre, il progetto prevede il miglioramento del centro di raccolta e l'estensione degli orari di apertura."
Soluzioni tecniche per il ritiro dei rifiuti alle utenze condominiali,6d52bcc84ee3fa9bfec74bb009537bd2,82,"**Soluzioni tecniche per la raccolta dei rifiuti nei condomini**

Per gestire meglio i rifiuti nei condomini, proponiamo alcune soluzioni pratiche:

1. **Contenitori specifici**: Ogni condominio dovrebbe avere contenitori specifici per diversi tipi di rifiuti (organico, plastica, carta, vetro, indifferenziato). Questi contenitori devono essere chiaramente etichettati per evitare confusione.

2. **Piano di raccolta personalizzato**: Ogni condominio può avere un piano di raccolta rifiuti personalizzato, basato sulle sue specifiche esigenze e sulla quantità di rifiuti prodotta.

3. **Formazione per i residenti**: È importante organizzare sessioni informative per insegnare ai residenti come smaltire correttamente i rifiuti e l'importanza della raccolta differenziata.

4. **Pulizia e manutenzione**: I contenitori per i rifiuti devono essere puliti e mantenuti regolarmente per evitare cattivi odori e mantenere l'area igienica.

5. **Monitoraggio**: Il condominio dovrebbe monitorare regolarmente l'efficacia del sistema di raccolta dei rifiuti e apportare modifiche se necessario.

Adottando queste soluzioni, i condomini possono gestire i rifiuti in modo più efficiente e contribuire a un ambiente più pulito e sostenibile."
"Sistemi di controllo del corretto conferimento dei rifiuti da parte delle utenze, con particolare attenzione a quelle condominiali e fluttuanti;",6d52bcc84ee3fa9bfec74bb009537bd2,83,"Controllo accurato su come vengono gettati i rifiuti dalle case e dagli edifici con più famiglie, prestando attenzione speciale a quelli che cambiano spesso abitanti."
"Eventuali proposte tecniche migliorative ed integrative, rispetto a quanto specificato nel Capitolato speciale d'Appalto, offerte dall'impresa e che abbiano attinenza con i servizi oggetto dell'appalto;",6d52bcc84ee3fa9bfec74bb009537bd2,84,"Le imprese possono proporre miglioramenti tecnici e integrazioni rispetto a quanto indicato nel Capitolato speciale d'Appalto, purché queste proposte siano pertinenti ai servizi dell'appalto."
"L'offerta tecnica, a pena di esclusione, dovrà essere datata e sottoscritta in ogni pagina, dal legale rappresentante del soggetto offerente.",6d52bcc84ee3fa9bfec74bb009537bd2,85,"Per non essere esclusi, il legale rappresentante del soggetto che fa l'offerta deve firmare e mettere la data su ogni pagina dell'offerta tecnica."
"La sottoscrizione potrà essere eseguita anche da procuratori dei legali rappresentanti e, in tal caso, dovrà essere allegata, a pena di esclusione, la relativa procura in originale o in copia autenticata",6d52bcc84ee3fa9bfec74bb009537bd2,86,"Anche i procuratori dei legali rappresentanti possono firmare. In questo caso, devono allegare l'originale o una copia autenticata della procura, altrimenti la sottoscrizione non sarà valida."
"La busta C, a pena di esclusione, dovrà essere chiusa e tutti i lembi di chiusura dovranno essere firmati dal concorrente e sigillati con ceralacca o nastro adesivo (sulla ceralacca dovrà essere apposto un sigillo, sul nastro adesivo la firma del concorrente);",6d52bcc84ee3fa9bfec74bb009537bd2,87,"Il concorrente deve chiudere la busta C e firmare tutti i lembi di chiusura. Per evitare l'esclusione, deve sigillare la busta con ceralacca o nastro adesivo. Se usa la ceralacca, deve apporre un sigillo su di essa. Se usa il nastro adesivo, deve firmarlo."
"La busta C, a pena di esclusione, dovrà contenere l'offerta economica, indicando il prezzo per i tutti i servizi di cui all'art. 1 del Capitolato Speciale.",6d52bcc84ee3fa9bfec74bb009537bd2,88,"La busta C deve contenere l'offerta economica e indicare il prezzo per tutti i servizi descritti nell'articolo 1 del Capitolato Speciale. Se non è così, l'offerta sarà esclusa."
"L'offerta economica, a pena di esclusione, dovrà: 
- essere dichiarata comprensiva di tutti i costi, nessuno escluso, per le prestazioni richieste per l'esecuzione del contratto, nonché dell'utile, delle spese generali e delle spese per imprevisti; 
- indicare, da parte dei concorrenti riuniti in Raggruppamento Temporaneo, i servizi o le parti dei servizi che saranno prestati dai singoli soggetti componenti il raggruppamento e la corrispondente percentuale",6d52bcc84ee3fa9bfec74bb009537bd2,89,"L'offerta economica deve includere obbligatoriamente:
- tutti i costi per le prestazioni necessarie all'esecuzione del contratto, compresi il profitto, le spese generali e quelle per eventuali imprevisti;
- nel caso di concorrenti uniti in un Raggruppamento Temporaneo, l'indicazione dei servizi o delle parti di servizi che ciascun membro del raggruppamento si impegnerà a fornire e la relativa percentuale di partecipazione."
"L'offerta economica a pena di esclusione, dovrà altresì essere datata e sottoscritta in ogni pagina, dal legale rappresentante del soggetto offerente; ",6d52bcc84ee3fa9bfec74bb009537bd2,90,"L'offerta economica deve essere firmata e datata su ogni pagina dal legale rappresentante del soggetto che fa l'offerta. Se non è così, l'offerta sarà esclusa."
"La sottoscrizione potrà essere eseguita anche da procuratori dei legali rappresentanti e, in tal caso, dovrà essere allegata, a pena di esclusione, la relativa procura in originale o in copia autenticata",6d52bcc84ee3fa9bfec74bb009537bd2,91,"Anche i procuratori dei legali rappresentanti possono firmare il documento. In questo caso, devono allegare l'originale o una copia autenticata della procura, altrimenti non saranno accettati."
"Il giorno 12.07.2017 presso la sede della CUC della Regione Molise in Campobasso – Via XXIV Maggio 130, alle ore 10:00, si riunirà la Commissione giudicatrice nominata ai sensi dell'art. 77 del D.lgs. 50/2016. Alla gara potranno partecipare i legali rappresentanti delle imprese interessate oppure persone munite di specifica delega, loro conferita da suddetti legali rappresentanti. ",6d52bcc84ee3fa9bfec74bb009537bd2,92,"Il 12 luglio 2017, alle ore 10:00, la Commissione giudicatrice si riunirà presso la sede della CUC della Regione Molise a Campobasso, in Via XXIV Maggio 130. Questa Commissione è stata formata secondo l'articolo 77 del Decreto legislativo numero 50 del 2016. Possono partecipare alla riunione i rappresentanti legali delle aziende interessate o persone che hanno ricevuto una delega specifica da questi rappresentanti."
"In seduta pubblica, saranno aperti i plichi regolari, pervenuti entro il termine indicato all'articolo 12 e le buste contenenti la documentazione amministrativa e, in esito all'esame della stessa, sarà pronunciata l'ammissione o l'esclusione dei concorrenti.",6d52bcc84ee3fa9bfec74bb009537bd2,93,"Durante la seduta pubblica, apriremo i plichi che sono arrivati entro il termine stabilito dall'articolo 12. Esamineremo anche le buste con la documentazione amministrativa. Dopo questo esame, decideremo se ammettere o escludere i partecipanti."
"Successivamente, la Commissione giudicatrice, in una o più sedute riservate, si riunirà per valutare i progetti (offerte tecniche) presentati dai concorrenti ammessi attribuendo i punteggi previsti all'art. 11 - 11.1).",6d52bcc84ee3fa9bfec74bb009537bd2,94,"La Commissione giudicatrice si riunirà in una o più sedute private per valutare i progetti presentati dai partecipanti ammessi. Durante queste sedute, assegnerà i punteggi come indicato nell'articolo 11, punto 11.1."
"Infine, in seduta pubblica, si renderà conto dei punteggi attribuiti alle offerte tecniche, si procederà all'apertura delle offerte economiche e saranno assegnati i relativi punteggi indicati all'art. 11 - 11.2). ",6d52bcc84ee3fa9bfec74bb009537bd2,95,"Durante la seduta pubblica, comunicheremo i punteggi delle offerte tecniche. Poi, apriremo le offerte economiche e assegneremo i punteggi come indicato nell'articolo 11, paragrafo 11.2."
"Si stilerà, quindi, la graduatoria sulla base dei punteggi complessivi (somma di quelli per l'offerta tecnica, eventualmente riparametrata, e di quelli per l'offerta economica) conseguiti da ciascun concorrente. ",6d52bcc84ee3fa9bfec74bb009537bd2,96,"Quindi, formeremo la graduatoria basandoci sui punteggi totali ottenuti da ogni partecipante. Questi punteggi sono la somma dei punti ottenuti per l'offerta tecnica, che potrebbe essere aggiustata, e per l'offerta economica."
I criteri di individuazione e di verifica nonché il procedimento di verifica e di esclusione delle offerte anormalmente basse (offerte anomale) sono regolati dall'art. 97 del D.lgs. 50/2016. ,6d52bcc84ee3fa9bfec74bb009537bd2,97,"L'articolo 97 del Decreto Legislativo numero 50 del 2016 stabilisce come identificare, controllare e escludere le offerte con prezzi troppo bassi (offerte anomale)."
"Qualora un'offerta fosse ritenuta anomala, si procederà alla verifica di congruità progressivamente nei confronti delle successive migliori offerte, fino a individuare la migliore offerta non anomala. All'esito del procedimento di verifica, la stazione appaltante dichiarerà le eventuali esclusioni di ciascuna offerta che, in base all'esame degli elementi forniti, risultasse, nel suo complesso, inaffidabile, e procederà, nel rispetto delle disposizioni del D.lgs. 50/2016, all'aggiudicazione definitiva in favore della migliore offerta non anomala. ",6d52bcc84ee3fa9bfec74bb009537bd2,98,"Se un'offerta sembra anomala, controlleremo le altre offerte migliori una dopo l'altra fino a trovare quella valida. Dopo questo controllo, se un'offerta risulta inaffidabile, la escluderemo. Infine, seguendo le regole del D.lgs. 50/2016, assegneremo il lavoro all'offerta valida migliore."
"Sarà pronunciata, quindi, l'aggiudicazione provvisoria della gara a favore del soggetto offerente che avrà presentato la migliore offerta non anomala.",6d52bcc84ee3fa9bfec74bb009537bd2,99,L'aggiudicazione provvisoria della gara sarà data al soggetto che ha presentato l'offerta migliore e non anomala.
"Conseguentemente, esperite le opportune verifiche previste dalla legge, si procederà all'aggiudicazione definitiva e, acquisita la garanzia per l'esecuzione del contratto e gli altri documenti richiesti dal Capitolato Speciale alla stipulazione del contratto in forma pubblica amministrativa, ai sensi dell'art. 32, comma 14, del D.lgs. 50/2016. ",6d52bcc84ee3fa9bfec74bb009537bd2,100,"Dopo aver effettuato le necessarie verifiche previste dalla legge, procederemo all'aggiudicazione definitiva. Successivamente, una volta ottenuta la garanzia per l'esecuzione del contratto e raccolti gli altri documenti richiesti dal Capitolato Speciale, stipuleremo il contratto in forma pubblica amministrativa, come indicato dall'articolo 32, comma 14, del Decreto legislativo 50/2016."
"Prima della stipulazione del contratto, le imprese che si saranno presentate in Raggruppamento Temporaneo, Consorzio ordinario, aggregazioni di imprese di rete o GEIE da costituire dovranno costituire formalmente il Raggruppamento Temporaneo, il Consorzio ordinario, il raggruppamento di rete o il GEIE.",6d52bcc84ee3fa9bfec74bb009537bd2,101,"Prima di firmare il contratto, le imprese che partecipano come Raggruppamento Temporaneo, Consorzio ordinario, aggregazioni di imprese di rete o GEIE devono formare ufficialmente queste entità."
